u'u',v'v',w'w',u'w',u'v',v'w',k
5.694974899291992188e+00,1.072489283978939056e-02,1.044024944305419922e+00,-2.168317791074514389e-03,3.336791098117828369e-01,9.827843168750405312e-04,3.374862432479858398e+00
5.049921989440917969e+00,-2.000975795090198517e-02,8.798865079879760742e-01,-6.654891651123762131e-03,3.052420318126678467e-01,1.086592790670692921e-03,2.954899311065673828e+00
4.254971027374267578e+00,-4.472614079713821411e-02,6.935726404190063477e-01,-1.080558635294437408e-02,2.585620284080505371e-01,1.114379148930311203e-03,2.451908588409423828e+00
3.374127149581909180e+00,-5.916012078523635864e-02,5.049552321434020996e-01,-1.327999215573072433e-02,2.013502717018127441e-01,1.027295831590890884e-03,1.909961104393005371e+00
2.517791271209716797e+00,-6.292454898357391357e-02,3.373944759368896484e-01,-1.335199270397424698e-02,1.449038386344909668e-01,8.314660517498850822e-04,1.396130561828613281e+00
1.787341833114624023e+00,-5.939505994319915771e-02,2.058110535144805908e-01,-1.161174103617668152e-02,9.777065366506576538e-02,5.729937693104147911e-04,9.668788909912109375e-01
1.227249264717102051e+00,-5.247244238853454590e-02,1.121819540858268738e-01,-9.244166314601898193e-03,6.285059452056884766e-02,3.077862202189862728e-04,6.434793472290039062e-01
8.280519843101501465e-01,-4.466595500707626343e-02,5.006435140967369080e-02,-7.070056628435850143e-03,3.886819258332252502e-02,7.502939843107014894e-05,4.167251884937286377e-01
5.556963682174682617e-01,-3.733260557055473328e-02,1.061114668846130371e-02,-5.377839319407939911e-03,2.305499836802482605e-02,-1.100043882615864277e-04,2.644874453544616699e-01
3.741240203380584717e-01,-3.124561719596385956e-02,-1.401631534099578857e-02,-4.162593279033899307e-03,1.278747711330652237e-02,-2.483735443092882633e-04,1.644310355186462402e-01
2.543522417545318604e-01,-2.679292857646942139e-02,-2.956815809011459351e-02,-3.326207399368286133e-03,6.102171726524829865e-03,-3.479481965769082308e-04,9.899558126926422119e-02
1.758029609918594360e-01,-2.402330376207828522e-02,-3.977155685424804688e-02,-2.766276244074106216e-03,1.689084805548191071e-03,-4.176375223323702812e-04,5.600404739379882812e-02
1.247399002313613892e-01,-2.274952456355094910e-02,-4.684091359376907349e-02,-2.401604782789945602e-03,-1.272965222597122192e-03,-4.650967894122004509e-04,2.757472917437553406e-02
9.219173341989517212e-02,-2.264301851391792297e-02,-5.199218541383743286e-02,-2.173179294914007187e-03,-3.280928358435630798e-03,-4.963005776517093182e-04,8.778262883424758911e-03
7.222375273704528809e-02,-2.331094443798065186e-02,-5.584316700696945190e-02,-2.038564532995223999e-03,-4.634350538253784180e-03,-5.158056155778467655e-04,-3.465179353952407837e-03
6.074883043766021729e-02,-2.438798174262046814e-02,-5.871684104204177856e-02,-1.966830343008041382e-03,-5.525739863514900208e-03,-5.271236295811831951e-04,-1.117799617350101471e-02
5.479380488395690918e-02,-2.555331215262413025e-02,-6.078874319791793823e-02,-1.934621366672217846e-03,-6.087028421461582184e-03,-5.330150015652179718e-04,-1.577412523329257965e-02
5.208989977836608887e-02,-2.658912725746631622e-02,-6.221555918455123901e-02,-1.924166106618940830e-03,-6.424421444535255432e-03,-5.356862675398588181e-04,-1.835739240050315857e-02
5.106200277805328369e-02,-2.740033715963363647e-02,-6.315843015909194946e-02,-1.923655974678695202e-03,-6.620281375944614410e-03,-5.367033299989998341e-04,-1.974838227033615112e-02
5.077579617500305176e-02,-2.795494720339775085e-02,-6.373652070760726929e-02,-1.926198718138039112e-03,-6.728278938680887222e-03,-5.369819118641316891e-04,-2.045783586800098419e-02
5.074574053287506104e-02,-2.828050591051578522e-02,-6.405376642942428589e-02,-1.928689074702560902e-03,-6.783017888665199280e-03,-5.370108410716056824e-04,-2.079426497220993042e-02
5.076253414154052734e-02,-2.842934243381023407e-02,-6.419389694929122925e-02,-1.930027618072926998e-03,-6.806268822401762009e-03,-5.369915743358433247e-04,-2.093035355210304260e-02
5.077054351568222046e-02,-2.846424840390682220e-02,-6.422609835863113403e-02,-1.930369879119098186e-03,-6.811313796788454056e-03,-5.369844147935509682e-04,-2.095990255475044250e-02
